0  -1  1  
0  -0.977162  0.974239  
0  -0.972268  0.969485  
0  -0.967374  0.964755  
0  -0.964111  0.955366  
0  -0.959217  0.950708  
0  -0.959217  0.854282  
0  -0.95106  0.836655  
0  -0.944535  0.810415  
0  -0.93801  0.797695  
0  -0.934747  0.78771  
0  -0.928222  0.782781  
0  -0.924959  0.773052  
0  -0.920065  0.764679  
0  -0.918434  0.660217  
0  -0.915171  0.652914  
0  -0.910277  0.65022  
0  -0.907015  0.643152  
0  -0.905383  0.520791  
0  -0.903752  0.517293  
0  -0.897227  0.514392  
0  -0.892333  0.514116  
0  -0.887439  0.512263  
1  -0.885808  0.503936  
1  -0.87602  0.458864  
1  -0.874388  0.438058  
1  -0.872757  0.435979  
1  -0.866232  0.434369  
1  -0.862969  0.430256  
1  -0.861338  0.428339  
1  -0.856444  0.354126  
1  -0.853181  0.352135  
1  -0.85155  0.350876  
1  -0.848287  0.349003  
1  -0.848287  0.339647  
1  -0.840131  0.338264  
1  -0.838499  0.337859  
1  -0.835237  0.30641  
1  -0.830343  0.299249  
2  -0.828711  0.297141  
2  -0.82708  0.285203  
2  -0.825449  0.2809  
2  -0.823817  0.280325  
2  -0.818923  0.277721  
2  -0.815661  0.272683  
2  -0.814029  0.267035  
2  -0.814029  0.263842  
2  -0.809135  0.256225  
2  -0.805873  0.244484  
2  -0.804241  0.24326  
2  -0.800979  0.241535  
2  -0.799347  0.235215  
2  -0.796085  0.219048  
2  -0.794454  0.218399  
2  -0.791191  0.216073  
2  -0.78956  0.215498  
2  -0.786297  0.209739  
2  -0.784666  0.208515  
2  -0.784666  0.201915  
2  -0.779772  0.194299  
3  -0.776509  0.184229  
3  -0.774878  0.183654  
3  -0.773246  0.182347  
3  -0.768352  0.179055  
3  -0.766721  0.176384  
3  -0.76509  0.167171  
3  -0.761827  0.165215  
3  -0.760196  0.159554  
3  -0.756933  0.157598  
3  -0.752039  0.154306  
3  -0.748777  0.145615  
3  -0.745514  0.143659  
3  -0.74062  0.140367  
3  -0.738989  0.138185  
3  -0.735726  0.136229  
3  -0.734095  0.135183  
3  -0.732463  0.130334  
3  -0.727569  0.127487  
3  -0.727569  0.124245  
3  -0.724307  0.122289  
3  -0.719413  0.117454  
3  -0.71615  0.115498  
4  -0.712887  0.113813  
4  -0.711256  0.112674  
4  -0.704731  0.107022  
4  -0.7031  0.105883  
4  -0.696574  0.104111  
4  -0.693312  0.10245  
4  -0.69168  0.0980217  
4  -0.690049  0.0968827  
4  -0.688418  0.0950118  
4  -0.683524  0.0912303  
4  -0.681892  0.0900913  
4  -0.670473  0.0888937  
4  -0.660685  0.0880687  
4  -0.659054  0.0867102  
4  -0.655791  0.0833957  
4  -0.644372  0.0821981  
4  -0.632953  0.0802341  
4  -0.626427  0.0779601  
4  -0.619902  0.0771085  
4  -0.608483  0.075911  
4  -0.597064  0.0741227  
4  -0.587276  0.0725299  
4  -0.575856  0.0706139  
4  -0.561175  0.068944  
4  -0.549755  0.0668908  
4  -0.539967  0.0652835  
4  -0.525285  0.0632476  
4  -0.50571  0.0613036  
4  -0.491028  0.0592678  
4  -0.468189  0.0570031  
4  -0.442088  0.0544098  
4  -0.417618  0.0520586  
4  -0.368679  0.0487627  
4  -0.327896  0.0452632  
