0  -0.973012  0.0222672  
0  -0.972648  0.0220097  
0  -0.972648  0.0220097  
0  -0.972283  0.0219326  
0  -0.971918  0.0214609  
0  -0.971554  0.0208531  
0  -0.970824  0.0205185  
1  -0.970095  0.0201421  
1  -0.96973  0.0201008  
1  -0.969365  0.0200253  
1  -0.969365  0.0198074  
1  -0.969001  0.0197662  
1  -0.969001  0.0197103  
1  -0.968636  0.0191503  
1  -0.967542  0.019042  
1  -0.967177  0.0189083  
1  -0.966813  0.0187149  
1  -0.966448  0.0182512  
2  -0.965354  0.0181678  
2  -0.964624  0.0181539  
2  -0.964624  0.0181247  
2  -0.963895  0.0174675  
2  -0.963166  0.0171329  
2  -0.962436  0.0170876  
2  -0.962071  0.0170495  
2  -0.961342  0.0170042  
2  -0.960977  0.0168382  
2  -0.960613  0.0168  
2  -0.959883  0.0166113  
2  -0.959154  0.0165661  
2  -0.958789  0.0165572  
2  -0.95806  0.0164214  
2  -0.957695  0.0163256  
2  -0.956601  0.0162715  
2  -0.956236  0.0161493  
2  -0.955142  0.0160952  
3  -0.954778  0.0158998  
3  -0.954048  0.0158887  
3  -0.952954  0.0157243  
3  -0.952589  0.0156532  
3  -0.951495  0.0155537  
3  -0.950036  0.0153043  
3  -0.948213  0.0151557  
3  -0.947119  0.0149731  
3  -0.946389  0.0148624  
3  -0.944566  0.014575  
3  -0.942743  0.0144885  
3  -0.941648  0.0143527  
3  -0.939096  0.0141964  
3  -0.936178  0.0140387  
3  -0.931802  0.0138775  
3  -0.928884  0.0137778  
3  -0.924143  0.0136881  
3  -0.916484  0.0133055  
3  -0.911014  0.0129398  
3  -0.898979  0.0125483  
3  -0.893873  0.0122774  
3  -0.804158  0.0109669  
3  -0.804158  0.0109669  
