0  -1  1  
0  -0.992941  0.988305  
0  -0.990588  0.981354  
0  -0.985882  0.976747  
0  -0.983529  0.969769  
0  -0.978824  0.965174  
0  -0.974118  0.951809  
0  -0.969412  0.951521  
0  -0.964706  0.938489  
0  -0.96  0.931416  
0  -0.955294  0.92044  
0  -0.950588  0.912446  
0  -0.945882  0.903942  
0  -0.941176  0.892551  
0  -0.938824  0.885132  
0  -0.934118  0.872842  
0  -0.929412  0.864758  
0  -0.924706  0.8528  
0  -0.917647  0.842046  
0  -0.912941  0.835236  
0  -0.908235  0.823776  
0  -0.905882  0.821885  
0  -0.901176  0.810657  
0  -0.896471  0.806959  
1  -0.894118  0.801453  
1  -0.889412  0.79781  
1  -0.884706  0.787015  
1  -0.88  0.78346  
1  -0.877647  0.781691  
1  -0.872941  0.774671  
1  -0.868235  0.770165  
1  -0.863529  0.765163  
1  -0.858824  0.754483  
1  -0.851765  0.754168  
1  -0.849412  0.7409  
1  -0.844706  0.7312  
1  -0.842353  0.723269  
1  -0.837647  0.713935  
1  -0.835294  0.709343  
1  -0.830588  0.700307  
1  -0.828235  0.698544  
1  -0.823529  0.690018  
1  -0.821176  0.685116  
1  -0.816471  0.679291  
1  -0.814118  0.67301  
1  -0.809412  0.664806  
1  -0.807059  0.663457  
1  -0.802353  0.655485  
2  -0.8  0.651574  
2  -0.795294  0.6439  
2  -0.792941  0.640138  
2  -0.788235  0.632764  
2  -0.785882  0.631554  
2  -0.781176  0.621534  
2  -0.778824  0.609622  
2  -0.776471  0.606342  
2  -0.774118  0.603111  
2  -0.769412  0.594741  
2  -0.767059  0.591693  
2  -0.762353  0.584709  
2  -0.76  0.577201  
2  -0.757647  0.574453  
2  -0.752941  0.567468  
2  -0.750588  0.56477  
2  -0.748235  0.562284  
2  -0.743529  0.5553  
2  -0.741176  0.5392  
2  -0.736471  0.530519  
2  -0.734118  0.5288  
2  -0.731765  0.524983  
2  -0.729412  0.518959  
2  -0.724706  0.513644  
3  -0.722353  0.511194  
3  -0.717647  0.50573  
3  -0.715294  0.501738  
3  -0.712941  0.497943  
3  -0.708235  0.490422  
3  -0.705882  0.486871  
3  -0.703529  0.47812  
3  -0.701176  0.474358  
3  -0.698824  0.471028  
3  -0.696471  0.462179  
3  -0.694118  0.458633  
3  -0.691765  0.453982  
3  -0.689412  0.450552  
3  -0.687059  0.447665  
3  -0.682353  0.442483  
3  -0.68  0.43917  
3  -0.675294  0.434829  
3  -0.672941  0.431632  
3  -0.668235  0.426273  
3  -0.665882  0.423815  
3  -0.663529  0.42046  
3  -0.658824  0.415676  
3  -0.656471  0.412825  
3  -0.651765  0.408042  
3  -0.647059  0.40475  
4  -0.644706  0.400202  
4  -0.642353  0.397212  
4  -0.637647  0.392221  
4  -0.635294  0.389946  
4  -0.630588  0.386109  
4  -0.628235  0.382192  
4  -0.625882  0.379657  
4  -0.623529  0.36684  
4  -0.621176  0.362987  
4  -0.618824  0.355823  
4  -0.616471  0.352634  
4  -0.614118  0.351338  
4  -0.609412  0.344462  
4  -0.607059  0.34217  
4  -0.604706  0.340227  
4  -0.6  0.334646  
4  -0.597647  0.332543  
4  -0.592941  0.327344  
4  -0.590588  0.323989  
4  -0.588235  0.321647  
4  -0.585882  0.318358  
4  -0.583529  0.31435  
4  -0.578824  0.308952  
4  -0.576471  0.303571  
5  -0.574118  0.301976  
5  -0.569412  0.297572  
5  -0.567059  0.293522  
5  -0.564706  0.290771  
5  -0.562353  0.288125  
5  -0.56  0.281774  
5  -0.557647  0.278298  
5  -0.555294  0.275347  
5  -0.552941  0.272324  
5  -0.548235  0.267867  
5  -0.545882  0.259701  
5  -0.543529  0.25623  
5  -0.538824  0.252379  
5  -0.536471  0.24932  
5  -0.534118  0.247073  
5  -0.529412  0.242096  
5  -0.527059  0.239936  
5  -0.522353  0.235676  
5  -0.52  0.233085  
5  -0.517647  0.230137  
5  -0.512941  0.226843  
5  -0.510588  0.223784  
5  -0.505882  0.22049  
5  -0.501176  0.21703  
6  -0.496471  0.212429  
6  -0.491765  0.210547  
6  -0.487059  0.206848  
6  -0.482353  0.203992  
6  -0.48  0.201954  
6  -0.475294  0.197852  
6  -0.475294  0.193971  
6  -0.470588  0.189655  
6  -0.468235  0.186439  
6  -0.465882  0.182895  
6  -0.461176  0.180316  
6  -0.458824  0.175809  
6  -0.456471  0.173188  
6  -0.454118  0.169575  
6  -0.449412  0.166137  
6  -0.447059  0.163657  
6  -0.442353  0.159582  
6  -0.437647  0.15685  
6  -0.435294  0.1537  
6  -0.430588  0.149644  
6  -0.428235  0.146984  
6  -0.423529  0.143707  
6  -0.418824  0.141312  
6  -0.411765  0.137445  
7  -0.407059  0.131507  
7  -0.402353  0.127405  
7  -0.395294  0.123756  
7  -0.388235  0.120836  
7  -0.385882  0.117406  
7  -0.378824  0.113929  
7  -0.376471  0.110696  
7  -0.369412  0.107192  
7  -0.364706  0.104396  
7  -0.36  0.100698  
7  -0.352941  0.0973481  
7  -0.348235  0.0945522  
7  -0.341176  0.0906464  
7  -0.331765  0.0876789  
7  -0.329412  0.0838339  
7  -0.324706  0.0807197  
7  -0.308235  0.0774145  
7  -0.305882  0.0735972  
7  -0.298824  0.0705356  
7  -0.294118  0.0669176  
7  -0.287059  0.0631806  
7  -0.282353  0.0595765  
7  -0.272941  0.056072  
7  -0.258824  0.0519446  
